horario;local;modelo_celular;ultimo_valor_capturado;idade;sexo
17:15:00;Shopping Cidade São Paulo;Motorola G60;477.04;56;Feminino
08:00:00;Shopping Cidade São Paulo;iPhone 14 Pro;55.2;66;Masculino
13:15:00;Metrô Brigadeiro;Xiaomi Redmi Note 11;277.56;63;Masculino
18:15:00;Metrô Trianon-Masp;Motorola G60;313.85;60;Masculino
08:00:00;Metrô Consolação;Realme C35;489.51;42;Feminino
08:30:00;Esquina Rua da Paz;Xiaomi Redmi Note 11;311.13;52;Outro
18:00:00;MASP;iPhone 12;69.44;17;Masculino
14:45:00;Metrô Brigadeiro;Realme C35;197.17;17;Feminino
17:15:00;Metrô Trianon-Masp;iPhone 12;489.61;36;Outro
20:45:00;Metrô Consolação;Xiaomi Redmi Note 11;458.06;19;Masculino
08:30:00;Metrô Trianon-Masp;Realme C35;104.48;53;Outro
08:00:00;MASP;Realme C35;360.05;34;Feminino
08:45:00;Metrô Brigadeiro;iPhone 11;111.34;37;Outro
14:00:00;Esquina Rua da Paz;Realme C35;81.59;49;Masculino
18:30:00;MASP;Samsung Galaxy A52;139.36;32;Masculino
18:45:00;Esquina Rua da Paz;Motorola G60;223.74;22;Feminino
17:00:00;Metrô Brigadeiro;iPhone 12;485.86;70;Masculino
17:45:00;Shopping Cidade São Paulo;Xiaomi Redmi Note 11;285.48;63;Feminino
13:30:00;Esquina Av. Consolação;iPhone 14 Pro;421.98;65;Outro
07:45:00;Shopping Cidade São Paulo;Xiaomi Redmi Note 11;417.75;68;Outro
15:15:00;Shopping Cidade São Paulo;Motorola G60;366.94;23;Outro
08:15:00;Metrô Consolação;Samsung Galaxy A52;392.93;21;Outro
12:30:00;Metrô Consolação;Motorola G60;242.72;57;Outro
07:00:00;Shopping Pátio Paulista;Motorola G60;161.95;16;Feminino
08:45:00;Esquina Av. Consolação;iPhone 13;308.25;31;Feminino
14:15:00;Shopping Pátio Paulista;iPhone 13;87.82;31;Feminino
13:00:00;Shopping Pátio Paulista;Xiaomi Redmi Note 11;71.43;57;Masculino
09:45:00;Metrô Consolação;iPhone SE;321.8;21;Masculino
13:15:00;Ponto de ônibus Augusta;iPhone 12;379.68;17;Masculino
08:15:00;Metrô Consolação;Samsung S21;463.33;16;Outro
17:30:00;MASP;Samsung Galaxy A52;287.84;70;Outro
18:30:00;Metrô Consolação;iPhone 12;491.39;43;Masculino
06:45:00;MASP;Samsung Galaxy A52;469.57;51;Outro
14:15:00;Esquina Av. Consolação;iPhone 12;46.63;59;Outro
20:30:00;MASP;Samsung S21;58.85;66;Feminino
18:15:00;Shopping Cidade São Paulo;Samsung S21;51.35;45;Feminino
13:45:00;Metrô Brigadeiro;Motorola G60;251.07;28;Masculino
19:30:00;Ponto de ônibus Augusta;Realme C35;475.89;63;Masculino
17:45:00;MASP;Motorola G60;32.67;22;Feminino
07:30:00;Esquina Av. Consolação;Xiaomi Redmi Note 11;427.81;57;Outro
13:45:00;Shopping Pátio Paulista;Motorola G60;368.45;69;Feminino
12:30:00;Metrô Brigadeiro;Motorola G60;260.85;60;Feminino
07:30:00;Esquina Rua da Paz;Motorola G60;208.73;18;Feminino
17:00:00;Ponto de ônibus Augusta;iPhone SE;406.9;18;Masculino
06:45:00;Esquina Rua da Paz;Samsung Galaxy A52;491.8;38;Feminino
21:15:00;Metrô Consolação;Realme C35;233.16;47;Outro
22:00:00;Shopping Pátio Paulista;iPhone 11;398.68;28;Outro
18:45:00;Metrô Brigadeiro;Realme C35;478.48;17;Masculino
13:30:00;Esquina Rua da Paz;Samsung Galaxy A52;96.91;66;Masculino
07:15:00;Ponto de ônibus Augusta;Motorola G60;429.58;58;Masculino
13:00:00;Metrô Consolação;iPhone 12;300.58;56;Masculino
17:15:00;Esquina Av. Consolação;iPhone SE;370.43;29;Masculino
07:00:00;Ponto de ônibus Pamplona;Xiaomi Redmi Note 11;49.92;69;Outro
12:00:00;Shopping Pátio Paulista;Samsung Galaxy A52;228.59;16;Feminino
11:15:00;MASP;Motorola G60;345.09;26;Feminino
07:15:00;Metrô Brigadeiro;Samsung S21;173.56;29;Masculino
20:15:00;Shopping Pátio Paulista;Motorola G60;260.76;39;Masculino
18:00:00;Ponto de ônibus Augusta;Realme C35;411.62;20;Outro
08:30:00;Esquina Av. Consolação;iPhone 14 Pro;153.17;32;Outro
13:15:00;Shopping Pátio Paulista;Samsung Galaxy A52;18.8;54;Feminino
08:30:00;Ponto de ônibus Pamplona;iPhone SE;312.61;40;Feminino
16:15:00;Shopping Cidade São Paulo;Samsung Galaxy A52;370.77;40;Outro
20:15:00;Esquina Rua da Paz;Samsung Galaxy A52;153.08;52;Masculino
17:15:00;Metrô Trianon-Masp;Xiaomi Redmi Note 11;197.76;21;Feminino
11:30:00;Ponto de ônibus Augusta;Realme C35;54.41;39;Outro
17:15:00;Metrô Brigadeiro;iPhone 14 Pro;223.12;19;Masculino
17:00:00;Esquina Rua da Paz;iPhone 14 Pro;380.36;22;Masculino
18:30:00;MASP;Samsung Galaxy A52;225.46;66;Feminino
19:00:00;MASP;iPhone 11;273.42;49;Feminino
07:45:00;Shopping Cidade São Paulo;iPhone 11;435.75;42;Outro
10:15:00;Ponto de ônibus Pamplona;iPhone 14 Pro;18.9;59;Masculino
08:30:00;Metrô Trianon-Masp;Samsung S21;21.97;69;Feminino
08:30:00;Metrô Trianon-Masp;Samsung Galaxy A52;113.79;61;Outro
17:00:00;Ponto de ônibus Pamplona;Samsung S21;45.56;29;Outro
08:30:00;Shopping Cidade São Paulo;iPhone 13;430.02;65;Masculino
10:00:00;Esquina Rua da Paz;Realme C35;136.76;65;Outro
17:45:00;Metrô Trianon-Masp;Realme C35;174.96;40;Outro
06:15:00;Metrô Consolação;Samsung Galaxy A52;40.58;41;Outro
15:00:00;Esquina Rua da Paz;Samsung Galaxy A52;255.13;69;Masculino
07:30:00;Shopping Cidade São Paulo;Motorola G60;137.14;17;Masculino
08:00:00;Shopping Cidade São Paulo;Xiaomi Redmi Note 11;274.93;70;Feminino
17:45:00;Metrô Consolação;Samsung S21;443.01;27;Outro
17:00:00;Esquina Av. Consolação;Samsung Galaxy A52;180.82;21;Feminino
08:45:00;Metrô Trianon-Masp;Realme C35;14.69;36;Masculino
08:00:00;Shopping Cidade São Paulo;Realme C35;178.03;68;Outro
15:00:00;MASP;iPhone 13;363.71;46;Feminino
20:45:00;Ponto de ônibus Pamplona;iPhone 12;338.81;24;Outro
20:15:00;Metrô Trianon-Masp;Samsung Galaxy A52;303.34;61;Feminino
17:15:00;Ponto de ônibus Pamplona;iPhone 13;373.35;44;Feminino
18:00:00;Metrô Trianon-Masp;Xiaomi Redmi Note 11;321.68;46;Feminino
07:15:00;Metrô Consolação;Xiaomi Redmi Note 11;383.36;51;Feminino
07:45:00;MASP;iPhone 13;242.46;56;Feminino
21:00:00;Metrô Consolação;Xiaomi Redmi Note 11;498.75;38;Masculino
18:30:00;Esquina Av. Consolação;iPhone 13;75.56;60;Outro
07:15:00;Esquina Av. Consolação;Realme C35;93.82;21;Feminino
18:45:00;MASP;Realme C35;37.42;21;Feminino
08:45:00;MASP;iPhone SE;212.12;24;Feminino
09:00:00;Esquina Rua da Paz;iPhone 14 Pro;265.12;61;Outro
20:45:00;Ponto de ônibus Pamplona;Samsung Galaxy A52;53.86;60;Masculino
08:00:00;Shopping Pátio Paulista;Samsung S21;296.49;50;Outro
18:30:00;Metrô Consolação;Motorola G60;397.47;54;Outro
06:45:00;Metrô Consolação;Xiaomi Redmi Note 11;454.18;50;Feminino
18:30:00;Metrô Consolação;iPhone SE;349.97;25;Masculino
16:15:00;Ponto de ônibus Augusta;Realme C35;422.41;58;Outro
07:30:00;Esquina Rua da Paz;iPhone 14 Pro;121.11;27;Outro
19:45:00;Esquina Rua da Paz;iPhone 13;19.97;68;Masculino
19:45:00;Metrô Trianon-Masp;Xiaomi Redmi Note 11;484.5;68;Feminino
12:00:00;Esquina Rua da Paz;Motorola G60;113.15;55;Masculino
08:30:00;Shopping Pátio Paulista;iPhone 13;96.29;61;Masculino
14:30:00;Metrô Brigadeiro;Realme C35;240.06;60;Masculino
15:15:00;Esquina Av. Consolação;Motorola G60;257.23;26;Masculino
18:00:00;Shopping Cidade São Paulo;iPhone 14 Pro;272.14;69;Feminino
12:45:00;Metrô Consolação;iPhone 11;105.7;43;Feminino
17:00:00;Metrô Trianon-Masp;iPhone 11;438.21;41;Outro
08:45:00;Ponto de ônibus Pamplona;Motorola G60;421.84;68;Outro
08:00:00;Shopping Cidade São Paulo;Xiaomi Redmi Note 11;173.18;69;Outro
12:30:00;Esquina Av. Consolação;Samsung Galaxy A52;460.68;33;Outro
12:15:00;Esquina Av. Consolação;Realme C35;479.57;30;Feminino
08:45:00;Metrô Brigadeiro;iPhone SE;437.33;64;Feminino
17:00:00;MASP;Samsung S21;13.53;30;Feminino
08:00:00;Metrô Brigadeiro;Motorola G60;213.73;59;Outro
13:45:00;Esquina Av. Consolação;Xiaomi Redmi Note 11;373.19;42;Outro
18:15:00;Metrô Trianon-Masp;Samsung Galaxy A52;397.04;42;Outro
17:30:00;MASP;Realme C35;190.25;52;Masculino
18:30:00;Esquina Av. Consolação;iPhone SE;17.88;50;Outro
07:15:00;Metrô Consolação;iPhone 13;13.09;41;Feminino
19:45:00;Ponto de ônibus Augusta;iPhone 12;285.25;41;Feminino
08:00:00;Ponto de ônibus Augusta;iPhone 14 Pro;89.64;30;Feminino
07:15:00;MASP;iPhone 11;99.78;40;Feminino
09:00:00;MASP;Xiaomi Redmi Note 11;200.69;47;Masculino
18:15:00;Metrô Trianon-Masp;Samsung S21;298.9;25;Feminino
18:45:00;Ponto de ônibus Pamplona;Realme C35;318.02;30;Outro
18:30:00;MASP;Samsung Galaxy A52;105.58;17;Outro
08:00:00;Metrô Trianon-Masp;Motorola G60;65.88;53;Feminino
10:15:00;Ponto de ônibus Augusta;Samsung Galaxy A52;146.67;36;Masculino
07:15:00;Ponto de ônibus Augusta;Samsung Galaxy A52;223.54;24;Feminino
16:15:00;Ponto de ônibus Augusta;iPhone 12;452.13;16;Feminino
08:15:00;Metrô Brigadeiro;Samsung Galaxy A52;293.83;37;Masculino
07:45:00;Shopping Pátio Paulista;iPhone 13;487.21;33;Masculino
17:30:00;Metrô Trianon-Masp;Realme C35;482.74;58;Outro
10:30:00;Ponto de ônibus Augusta;Samsung S21;466.36;18;Masculino
18:00:00;Metrô Consolação;iPhone 11;153.51;25;Feminino
17:45:00;Esquina Rua da Paz;iPhone SE;182.61;18;Outro
07:30:00;Ponto de ônibus Pamplona;Samsung S21;133.89;34;Outro
08:00:00;MASP;Samsung Galaxy A52;439.13;63;Masculino
10:30:00;Esquina Rua da Paz;iPhone 13;75.48;48;Outro
18:15:00;Ponto de ônibus Augusta;Realme C35;494.12;67;Feminino
14:45:00;Metrô Consolação;Samsung S21;247.17;58;Outro
17:15:00;Ponto de ônibus Pamplona;iPhone 11;84.11;60;Feminino
18:45:00;MASP;Xiaomi Redmi Note 11;497.1;56;Masculino
18:00:00;Shopping Pátio Paulista;Samsung Galaxy A52;182.29;25;Feminino
07:15:00;Metrô Trianon-Masp;Realme C35;149.92;30;Outro
13:00:00;Shopping Cidade São Paulo;Xiaomi Redmi Note 11;367.55;66;Outro
18:30:00;Shopping Cidade São Paulo;iPhone 11;332.56;41;Outro
17:00:00;Shopping Pátio Paulista;Realme C35;90.13;18;Masculino
12:45:00;Ponto de ônibus Augusta;iPhone 14 Pro;465.38;26;Feminino
07:30:00;Ponto de ônibus Pamplona;Motorola G60;79.79;39;Masculino
09:45:00;Shopping Cidade São Paulo;Samsung Galaxy A52;430.93;61;Feminino
13:30:00;Esquina Av. Consolação;Samsung Galaxy A52;386.3;48;Masculino
13:45:00;Ponto de ônibus Augusta;Samsung Galaxy A52;429.48;19;Masculino
08:15:00;Ponto de ônibus Pamplona;Xiaomi Redmi Note 11;448.28;22;Masculino
18:45:00;Esquina Rua da Paz;iPhone 13;217.97;68;Outro
18:30:00;Metrô Trianon-Masp;Samsung Galaxy A52;250.7;66;Feminino
07:30:00;Shopping Cidade São Paulo;Realme C35;101.48;69;Outro
19:00:00;Ponto de ônibus Augusta;iPhone SE;228.92;58;Masculino
08:15:00;Shopping Pátio Paulista;Samsung S21;274.1;42;Masculino
11:15:00;Esquina Av. Consolação;Motorola G60;466.79;48;Masculino
13:15:00;Metrô Brigadeiro;iPhone 13;291.7;46;Feminino
08:45:00;Ponto de ônibus Pamplona;iPhone 12;259.39;42;Outro
17:45:00;Metrô Trianon-Masp;iPhone 14 Pro;287.23;43;Outro
18:00:00;Metrô Brigadeiro;iPhone SE;459.7;59;Outro
17:15:00;Shopping Cidade São Paulo;iPhone 14 Pro;129.49;31;Outro
08:15:00;Ponto de ônibus Augusta;iPhone SE;99;54;Masculino
14:15:00;Esquina Av. Consolação;Xiaomi Redmi Note 11;173.91;60;Feminino
07:15:00;Shopping Pátio Paulista;Samsung Galaxy A52;412.35;61;Outro
09:00:00;Esquina Av. Consolação;Xiaomi Redmi Note 11;295.68;52;Feminino
08:00:00;Metrô Brigadeiro;Realme C35;32.93;39;Feminino
07:15:00;Ponto de ônibus Pamplona;Samsung Galaxy A52;203.67;19;Outro
17:30:00;Esquina Av. Consolação;Samsung S21;39.11;60;Outro
18:15:00;Metrô Brigadeiro;Realme C35;108.03;30;Feminino
12:15:00;Esquina Av. Consolação;Realme C35;348.23;17;Masculino
14:15:00;Shopping Cidade São Paulo;Samsung S21;428.29;65;Outro
07:45:00;Shopping Pátio Paulista;Realme C35;339.33;34;Outro
08:00:00;Esquina Av. Consolação;iPhone 14 Pro;69.24;63;Feminino
07:45:00;Metrô Trianon-Masp;iPhone 13;168.97;44;Masculino
07:30:00;Esquina Rua da Paz;Realme C35;255.72;32;Masculino
18:30:00;Esquina Rua da Paz;iPhone 11;123.03;32;Outro
06:00:00;Esquina Av. Consolação;iPhone 13;62.63;26;Feminino
07:15:00;Shopping Pátio Paulista;Realme C35;276.37;51;Feminino
10:30:00;Shopping Pátio Paulista;Xiaomi Redmi Note 11;82.91;41;Masculino
08:45:00;Shopping Pátio Paulista;Samsung Galaxy A52;31.79;37;Feminino
13:00:00;Metrô Consolação;Samsung Galaxy A52;446.05;45;Feminino
12:45:00;Metrô Brigadeiro;Samsung Galaxy A52;94.73;48;Outro
11:30:00;Ponto de ônibus Augusta;Realme C35;123.95;47;Outro
12:15:00;Shopping Cidade São Paulo;Samsung Galaxy A52;248.04;21;Masculino
12:45:00;Metrô Consolação;Samsung Galaxy A52;343.1;18;Feminino
09:30:00;MASP;Xiaomi Redmi Note 11;102.85;29;Masculino
09:15:00;Esquina Av. Consolação;Samsung S21;329.23;35;Masculino
12:30:00;Shopping Cidade São Paulo;Samsung S21;326.7;42;Outro
13:30:00;Metrô Trianon-Masp;Realme C35;238.46;35;Feminino
20:30:00;Metrô Brigadeiro;Samsung Galaxy A52;166.28;48;Masculino
17:45:00;Shopping Pátio Paulista;iPhone 12;105.27;49;Feminino
12:00:00;Ponto de ônibus Pamplona;Samsung S21;19.13;63;Feminino
18:00:00;Ponto de ônibus Pamplona;iPhone 12;295.93;51;Masculino
12:00:00;Shopping Cidade São Paulo;iPhone 11;264.47;51;Outro
06:30:00;Shopping Cidade São Paulo;iPhone 14 Pro;491.04;48;Masculino
17:15:00;Metrô Trianon-Masp;iPhone 14 Pro;161.98;43;Outro
11:45:00;MASP;Samsung Galaxy A52;27.9;24;Outro
13:45:00;MASP;iPhone 13;232.96;43;Masculino
18:45:00;Esquina Av. Consolação;Motorola G60;341.91;32;Masculino
19:15:00;Esquina Rua da Paz;Samsung S21;157.83;57;Outro
08:30:00;MASP;Motorola G60;280.65;46;Outro
11:45:00;Metrô Consolação;Samsung S21;281.97;64;Feminino
20:45:00;Metrô Brigadeiro;Motorola G60;149.16;24;Masculino
19:00:00;Metrô Consolação;Realme C35;406.29;59;Feminino
07:30:00;Metrô Brigadeiro;Realme C35;154.73;23;Feminino
07:00:00;Metrô Brigadeiro;Realme C35;92.94;47;Masculino
08:45:00;Ponto de ônibus Augusta;Xiaomi Redmi Note 11;183.23;33;Outro
12:15:00;Metrô Consolação;Xiaomi Redmi Note 11;313.91;67;Feminino
13:45:00;Shopping Cidade São Paulo;Realme C35;372.39;61;Outro
18:30:00;MASP;Motorola G60;263.87;38;Feminino
07:15:00;Esquina Av. Consolação;iPhone 11;210.49;43;Masculino
10:45:00;Metrô Trianon-Masp;iPhone 13;368.92;55;Feminino
07:45:00;Esquina Av. Consolação;Realme C35;247.49;50;Masculino
06:30:00;Ponto de ônibus Pamplona;Motorola G60;258.37;26;Masculino
07:00:00;Metrô Brigadeiro;iPhone 12;482.63;62;Feminino
08:15:00;MASP;Samsung S21;334.65;53;Feminino
17:30:00;Metrô Trianon-Masp;Realme C35;349.47;18;Feminino
20:00:00;Esquina Av. Consolação;iPhone 14 Pro;112.9;34;Masculino
08:15:00;Metrô Consolação;iPhone SE;498.46;61;Masculino
18:15:00;Shopping Cidade São Paulo;Samsung S21;434.76;49;Feminino
10:30:00;MASP;iPhone SE;381.77;35;Masculino
11:00:00;MASP;Xiaomi Redmi Note 11;107.55;49;Feminino
06:30:00;Metrô Brigadeiro;Realme C35;404.95;67;Feminino
15:00:00;Esquina Rua da Paz;iPhone 12;391.81;43;Outro
18:30:00;Shopping Cidade São Paulo;iPhone 12;122.53;33;Feminino
17:00:00;Esquina Rua da Paz;Samsung S21;485.57;41;Outro
16:00:00;Esquina Rua da Paz;Realme C35;419.19;53;Masculino
14:45:00;Shopping Cidade São Paulo;Motorola G60;488.44;57;Masculino
17:00:00;Metrô Consolação;Samsung S21;399.1;50;Feminino
17:15:00;Metrô Trianon-Masp;iPhone SE;351.05;21;Feminino
08:00:00;Ponto de ônibus Pamplona;iPhone 14 Pro;229.09;64;Feminino
12:15:00;Esquina Av. Consolação;Xiaomi Redmi Note 11;109.67;33;Masculino
17:45:00;Shopping Cidade São Paulo;iPhone 11;321.15;52;Outro
17:15:00;Metrô Consolação;Motorola G60;314.27;23;Feminino
12:45:00;Esquina Av. Consolação;iPhone 13;246.38;62;Feminino
17:15:00;Esquina Rua da Paz;Xiaomi Redmi Note 11;306.67;16;Feminino
08:45:00;Esquina Av. Consolação;iPhone 13;475.49;31;Feminino
21:45:00;MASP;iPhone 14 Pro;399.08;23;Outro
12:00:00;Ponto de ônibus Pamplona;Xiaomi Redmi Note 11;472.11;46;Outro
18:00:00;MASP;Motorola G60;221.78;45;Outro
08:15:00;Metrô Brigadeiro;Realme C35;232.09;36;Outro
18:30:00;Ponto de ônibus Augusta;Realme C35;31.53;60;Outro
17:15:00;Metrô Brigadeiro;Samsung S21;474.55;69;Masculino
17:00:00;Ponto de ônibus Augusta;iPhone 13;353.32;31;Feminino
17:00:00;Shopping Cidade São Paulo;iPhone 14 Pro;211.62;37;Feminino
19:30:00;MASP;iPhone SE;95.2;26;Outro
15:15:00;Metrô Consolação;iPhone SE;233.23;51;Feminino
09:45:00;Ponto de ônibus Pamplona;Samsung S21;328.69;69;Masculino
12:45:00;Esquina Rua da Paz;Realme C35;344.19;66;Outro
17:15:00;Shopping Pátio Paulista;Samsung Galaxy A52;372.26;41;Masculino
13:45:00;Shopping Cidade São Paulo;Samsung S21;168.69;68;Outro
10:45:00;Ponto de ônibus Pamplona;iPhone 11;266.62;58;Feminino
21:00:00;Metrô Trianon-Masp;Xiaomi Redmi Note 11;129.02;46;Feminino
18:00:00;Metrô Brigadeiro;iPhone 14 Pro;367.71;59;Feminino
10:15:00;MASP;Xiaomi Redmi Note 11;84.61;43;Feminino
18:00:00;Ponto de ônibus Pamplona;Realme C35;442.18;44;Outro
15:15:00;Ponto de ônibus Augusta;iPhone SE;82.62;27;Outro
12:30:00;Shopping Pátio Paulista;Samsung Galaxy A52;328.53;69;Feminino
17:15:00;Esquina Rua da Paz;iPhone SE;223.4;42;Outro
12:00:00;Metrô Trianon-Masp;Motorola G60;161.26;60;Feminino
15:30:00;Esquina Av. Consolação;iPhone 12;309.18;33;Feminino
12:30:00;Ponto de ônibus Pamplona;Motorola G60;431.15;37;Outro
07:15:00;Esquina Rua da Paz;Realme C35;101.88;51;Feminino
12:45:00;Shopping Pátio Paulista;Samsung S21;114.64;18;Masculino
08:15:00;Shopping Pátio Paulista;Samsung S21;81.55;32;Masculino
20:00:00;Metrô Trianon-Masp;iPhone 13;84.82;62;Outro
07:00:00;MASP;Realme C35;169.07;39;Masculino
17:15:00;Ponto de ônibus Pamplona;Samsung Galaxy A52;166.87;62;Outro
17:00:00;MASP;Realme C35;180.2;57;Masculino
08:15:00;Ponto de ônibus Pamplona;Samsung Galaxy A52;424.67;51;Masculino
08:00:00;Shopping Pátio Paulista;Realme C35;300.27;22;Feminino
08:15:00;Ponto de ônibus Augusta;Motorola G60;328.71;33;Outro
12:00:00;Esquina Rua da Paz;Motorola G60;361.47;68;Feminino
12:15:00;Esquina Rua da Paz;Realme C35;330.93;59;Masculino
19:00:00;Esquina Av. Consolação;Samsung S21;278.06;18;Masculino
21:15:00;Ponto de ônibus Augusta;Samsung S21;445.98;45;Feminino
09:30:00;Metrô Consolação;iPhone 13;367.75;33;Feminino
17:15:00;Esquina Av. Consolação;Samsung Galaxy A52;312.2;34;Masculino
08:15:00;Metrô Trianon-Masp;Motorola G60;160.78;46;Masculino
11:00:00;Metrô Brigadeiro;Samsung Galaxy A52;17.21;26;Feminino
16:00:00;Ponto de ônibus Pamplona;iPhone SE;470.11;33;Outro
18:15:00;Shopping Pátio Paulista;Samsung S21;359.27;67;Masculino
13:45:00;Metrô Trianon-Masp;iPhone 12;432.1;42;Outro
09:00:00;Metrô Brigadeiro;Realme C35;127.84;33;Outro
08:15:00;Metrô Trianon-Masp;Samsung S21;27.14;60;Feminino
06:00:00;Ponto de ônibus Pamplona;iPhone 13;475.51;50;Feminino
18:00:00;Metrô Brigadeiro;iPhone 13;181.94;69;Masculino
17:30:00;MASP;iPhone 12;34.14;34;Outro
22:00:00;Metrô Brigadeiro;Realme C35;422.98;65;Masculino
08:15:00;Ponto de ônibus Augusta;Motorola G60;38.63;48;Outro
15:30:00;Metrô Consolação;iPhone 14 Pro;412.58;25;Masculino
07:00:00;Ponto de ônibus Pamplona;Samsung Galaxy A52;474.92;30;Outro
11:30:00;Shopping Cidade São Paulo;iPhone 14 Pro;173.83;57;Masculino
13:15:00;Esquina Rua da Paz;Samsung S21;332.57;61;Outro
16:30:00;Esquina Av. Consolação;Samsung Galaxy A52;479.83;46;Feminino
20:30:00;Ponto de ônibus Pamplona;iPhone 12;213.61;21;Feminino
06:45:00;Metrô Brigadeiro;Realme C35;172.73;29;Outro
15:30:00;Esquina Rua da Paz;Samsung S21;187.81;48;Outro
08:00:00;Esquina Av. Consolação;iPhone 13;411.66;59;Outro
07:00:00;Metrô Brigadeiro;iPhone 12;323.59;39;Outro
08:30:00;Ponto de ônibus Pamplona;Samsung S21;171.47;40;Feminino
08:15:00;Shopping Pátio Paulista;Xiaomi Redmi Note 11;180.68;54;Outro
16:15:00;Esquina Av. Consolação;Samsung S21;365.73;30;Feminino
11:30:00;Ponto de ônibus Augusta;Xiaomi Redmi Note 11;413.66;50;Masculino
17:00:00;Esquina Rua da Paz;Samsung S21;421.03;58;Masculino
20:15:00;Ponto de ônibus Augusta;Motorola G60;19.85;51;Masculino
08:15:00;Esquina Av. Consolação;Realme C35;488.4;30;Outro
08:00:00;MASP;Samsung Galaxy A52;335.93;46;Feminino
20:30:00;Ponto de ônibus Pamplona;Motorola G60;255.12;22;Outro
17:15:00;Ponto de ônibus Augusta;Realme C35;435.99;27;Masculino
17:15:00;Shopping Cidade São Paulo;Motorola G60;430.57;24;Masculino
12:15:00;Metrô Consolação;iPhone 14 Pro;291.21;38;Outro
17:15:00;Esquina Rua da Paz;iPhone 13;171.58;69;Masculino
18:15:00;Esquina Rua da Paz;iPhone 12;451.82;51;Masculino
17:00:00;MASP;iPhone SE;480.67;59;Masculino
18:15:00;MASP;Samsung S21;176.93;62;Feminino
12:15:00;Metrô Trianon-Masp;iPhone SE;347.47;36;Masculino
12:00:00;Esquina Rua da Paz;Samsung S21;192.67;39;Outro
10:45:00;Ponto de ônibus Pamplona;Motorola G60;340.31;33;Feminino
14:15:00;Ponto de ônibus Augusta;Realme C35;21.77;38;Masculino
19:15:00;Esquina Rua da Paz;Samsung Galaxy A52;228.37;46;Masculino
17:30:00;Esquina Rua da Paz;iPhone 12;86.41;66;Masculino
07:30:00;Esquina Rua da Paz;Samsung S21;127.3;57;Feminino
09:15:00;MASP;Samsung Galaxy A52;257.09;26;Outro
18:15:00;Metrô Brigadeiro;iPhone SE;97.9;53;Masculino
08:45:00;Ponto de ônibus Pamplona;Xiaomi Redmi Note 11;191.22;31;Feminino
18:00:00;Esquina Av. Consolação;iPhone 12;202.6;68;Feminino
17:30:00;Shopping Pátio Paulista;Motorola G60;325.21;28;Masculino
07:00:00;Ponto de ônibus Pamplona;Samsung S21;254.01;24;Feminino
16:15:00;Esquina Av. Consolação;Samsung S21;218.06;58;Outro
12:30:00;Metrô Trianon-Masp;iPhone 12;75.93;17;Masculino
07:30:00;Metrô Trianon-Masp;iPhone SE;373.21;18;Feminino
13:15:00;MASP;Realme C35;335.34;59;Feminino
20:00:00;Shopping Cidade São Paulo;Samsung S21;253.83;28;Masculino
15:00:00;Shopping Pátio Paulista;Motorola G60;433.17;67;Outro
